Gene stable ID	Gene name	Human gene stable ID	Human gene name
ENSCSAG00000018003	MTMR6	ENSG00000139505	MTMR6
ENSCSAG00000018002		ENSG00000169894	MUC3A
ENSCSAG00000018001	KATNAL2	ENSG00000167216	KATNAL2
ENSCSAG00000018000	NUP58	ENSG00000139496	NUP58
ENSCSAG00000017999			
ENSCSAG00000017998	ACHE	ENSG00000087085	ACHE
ENSCSAG00000017997	ATP8A2	ENSG00000132932	ATP8A2
ENSCSAG00000017996	SRRT	ENSG00000087087	SRRT
ENSCSAG00000017995	PIAS2	ENSG00000078043	PIAS2
ENSCSAG00000017994	TRIP6	ENSG00000087077	TRIP6
ENSCSAG00000017993	ST8SIA5	ENSG00000101638	ST8SIA5
ENSCSAG00000017992	SHISA2	ENSG00000180730	SHISA2
ENSCSAG00000017991	RNF6	ENSG00000127870	RNF6
ENSCSAG00000017990	SLC12A9	ENSG00000146828	SLC12A9
ENSCSAG00000017989	CDK8	ENSG00000132964	CDK8
ENSCSAG00000017988	EPHB4	ENSG00000196411	EPHB4
ENSCSAG00000017987	WASF3	ENSG00000132970	WASF3
ENSCSAG00000017986			
ENSCSAG00000017985	RASL11A	ENSG00000122035	RASL11A
ENSCSAG00000017984	LOXHD1	ENSG00000167210	LOXHD1
ENSCSAG00000017983	GTF3A	ENSG00000122034	GTF3A
ENSCSAG00000017982	MTIF3	ENSG00000122033	MTIF3
ENSCSAG00000017981	LNX2	ENSG00000139517	LNX2
ENSCSAG00000017980			
ENSCSAG00000017979	GSX1	ENSG00000169840	GSX1
ENSCSAG00000017978	ZAN	ENSG00000146839	ZAN
ENSCSAG00000017977	PDX1	ENSG00000139515	PDX1
ENSCSAG00000017976	CDX2	ENSG00000165556	CDX2
ENSCSAG00000017975	URAD	ENSG00000183463	URAD
ENSCSAG00000017974	RNF165	ENSG00000141622	RNF165
ENSCSAG00000017973	FLT3	ENSG00000122025	FLT3
ENSCSAG00000017972	C18orf25	ENSG00000152242	C18orf25
ENSCSAG00000017971	PAN3	ENSG00000152520	PAN3
ENSCSAG00000017970	HAUS1	ENSG00000152240	HAUS1
ENSCSAG00000017969	FLT1	ENSG00000102755	FLT1
ENSCSAG00000017968	ATP5F1A	ENSG00000152234	ATP5F1A
ENSCSAG00000017967	POMP	ENSG00000132963	POMP
ENSCSAG00000017966	SLC46A3	ENSG00000139508	SLC46A3
ENSCSAG00000017965	PSTPIP2	ENSG00000152229	PSTPIP2
ENSCSAG00000017964	MTUS2	ENSG00000132938	MTUS2
ENSCSAG00000017963			
ENSCSAG00000017962			
ENSCSAG00000017961	SLC7A1	ENSG00000139514	SLC7A1
ENSCSAG00000017960	EPG5	ENSG00000152223	EPG5
ENSCSAG00000017959	UBL3	ENSG00000122042	UBL3
ENSCSAG00000017958	KATNAL1	ENSG00000102781	KATNAL1
ENSCSAG00000017957			
ENSCSAG00000017956		ENSG00000105617	LENG1
ENSCSAG00000017955		ENSG00000140478	GOLGA6D
ENSCSAG00000017955		ENSG00000159289	GOLGA6A
ENSCSAG00000017955		ENSG00000215186	GOLGA6B
ENSCSAG00000017955		ENSG00000167195	GOLGA6C
ENSCSAG00000017954	SIGLEC15	ENSG00000197046	SIGLEC15
ENSCSAG00000017953	USPL1	ENSG00000132952	USPL1
ENSCSAG00000017952	SLC14A1	ENSG00000141469	SLC14A1
ENSCSAG00000017951		ENSG00000132874	SLC14A2
ENSCSAG00000017950	ALOX5AP	ENSG00000132965	ALOX5AP
ENSCSAG00000017949		ENSG00000152217	SETBP1
ENSCSAG00000017948	MEDAG	ENSG00000102802	MEDAG
ENSCSAG00000017947		ENSG00000152217	SETBP1
ENSCSAG00000017946	TEX26	ENSG00000175664	TEX26
ENSCSAG00000017945	SYT4	ENSG00000132872	SYT4
ENSCSAG00000017944	RIT2	ENSG00000152214	RIT2
ENSCSAG00000017943	HSPH1	ENSG00000120694	HSPH1
ENSCSAG00000017942	PIK3C3	ENSG00000078142	PIK3C3
ENSCSAG00000017941	B3GLCT	ENSG00000187676	B3GLCT
ENSCSAG00000017940			
ENSCSAG00000017939	EPO	ENSG00000130427	EPO
ENSCSAG00000017938			
ENSCSAG00000017937	POP7	ENSG00000172336	POP7
ENSCSAG00000017936	RXFP2	ENSG00000133105	RXFP2
ENSCSAG00000017935			
ENSCSAG00000017934	GIGYF1	ENSG00000146830	GIGYF1
ENSCSAG00000017933	CELF4	ENSG00000101489	CELF4
ENSCSAG00000017932	GNB2	ENSG00000172354	GNB2
ENSCSAG00000017931	KIAA1328	ENSG00000150477	KIAA1328
ENSCSAG00000017930	ACTL6B	ENSG00000077080	ACTL6B
ENSCSAG00000017929	TPGS2	ENSG00000134779	TPGS2
ENSCSAG00000017928	TFR2	ENSG00000106327	TFR2
ENSCSAG00000017927	FHOD3	ENSG00000134775	FHOD3
ENSCSAG00000017926	FRY	ENSG00000073910	FRY
ENSCSAG00000017925	MOSPD3	ENSG00000106330	MOSPD3
ENSCSAG00000017924	PCOLCE	ENSG00000106333	PCOLCE
ENSCSAG00000017923	MOCOS	ENSG00000075643	MOCOS
ENSCSAG00000017922	FBXO24	ENSG00000106336	FBXO24
ENSCSAG00000017921	ZAR1L	ENSG00000189167	ZAR1L
ENSCSAG00000017920	BRCA2	ENSG00000139618	BRCA2
ENSCSAG00000017919	ELP2	ENSG00000134759	ELP2
ENSCSAG00000017918	LRCH4	ENSG00000077454	LRCH4
ENSCSAG00000017917	SAP25	ENSG00000205307	SAP25
ENSCSAG00000017916	SLC39A6	ENSG00000141424	SLC39A6
ENSCSAG00000017915	N4BP2L1	ENSG00000139597	N4BP2L1
ENSCSAG00000017914	AGFG2	ENSG00000106351	AGFG2
ENSCSAG00000017913	RPRD1A	ENSG00000141425	RPRD1A
ENSCSAG00000017912		ENSG00000244754	N4BP2L2
ENSCSAG00000017911	C18orf21	ENSG00000141428	C18orf21
ENSCSAG00000017910	GALNT1	ENSG00000141429	GALNT1
ENSCSAG00000017909	PDS5B	ENSG00000083642	PDS5B
ENSCSAG00000017908	INO80C	ENSG00000153391	INO80C
ENSCSAG00000017907	ZNF24	ENSG00000172466	ZNF24
ENSCSAG00000017906	ZSCAN30	ENSG00000186814	ZSCAN30
ENSCSAG00000017905	NYAP1	ENSG00000166924	NYAP1
ENSCSAG00000017904	ZNF397	ENSG00000186812	ZNF397
ENSCSAG00000017903	KL	ENSG00000133116	KL
ENSCSAG00000017902	TSC22D4	ENSG00000166925	TSC22D4
ENSCSAG00000017901		ENSG00000166165	CKB
ENSCSAG00000017900	MAPRE2	ENSG00000166974	MAPRE2
ENSCSAG00000017899	STARD13	ENSG00000133121	STARD13
ENSCSAG00000017898	C7orf61	ENSG00000185955	C7orf61
ENSCSAG00000017897	RFC3	ENSG00000133119	RFC3
ENSCSAG00000017896	PPP1R35	ENSG00000160813	PPP1R35
ENSCSAG00000017895	DTNA	ENSG00000134769	DTNA
ENSCSAG00000017894	MEPCE	ENSG00000146834	MEPCE
ENSCSAG00000017893	NOL4	ENSG00000101746	NOL4
ENSCSAG00000017892	ZCWPW1	ENSG00000078487	ZCWPW1
ENSCSAG00000017891		ENSG00000141431	ASXL3
ENSCSAG00000017890	PILRA	ENSG00000085514	PILRA
ENSCSAG00000017889	CCDC178	ENSG00000166960	CCDC178
ENSCSAG00000017888		ENSG00000172915	NBEA
ENSCSAG00000017887	PVRIG	ENSG00000213413	PVRIG
ENSCSAG00000017886	STAG3	ENSG00000066923	STAG3
ENSCSAG00000017885		ENSG00000133083	DCLK1
ENSCSAG00000017884			
ENSCSAG00000017883		ENSG00000133083	DCLK1
ENSCSAG00000017882	KLHL14	ENSG00000197705	KLHL14
ENSCSAG00000017881		ENSG00000120669	SOHLH2
ENSCSAG00000017881		ENSG00000250709	CCDC169-SOHLH2
ENSCSAG00000017880			
ENSCSAG00000017879	GAREM1	ENSG00000141441	GAREM1
ENSCSAG00000017878	SPART	ENSG00000133104	SPART
ENSCSAG00000017877	MEP1B	ENSG00000141434	MEP1B
ENSCSAG00000017876	GPC2	ENSG00000213420	GPC2
ENSCSAG00000017875	CCNA1	ENSG00000133101	CCNA1
ENSCSAG00000017874	RFXAP	ENSG00000133111	RFXAP
ENSCSAG00000017873	RNF138	ENSG00000134758	RNF138
ENSCSAG00000017872	SMAD9	ENSG00000120693	SMAD9
ENSCSAG00000017871			
ENSCSAG00000017870	RNF125	ENSG00000101695	RNF125
ENSCSAG00000017869	ALG5	ENSG00000120697	ALG5
ENSCSAG00000017868	GAL3ST4	ENSG00000197093	GAL3ST4
ENSCSAG00000017867	EXOSC8	ENSG00000120699	EXOSC8
ENSCSAG00000017866			
ENSCSAG00000017865	SUPT20H	ENSG00000102710	SUPT20H
ENSCSAG00000017864			
ENSCSAG00000017863			
ENSCSAG00000017862			
ENSCSAG00000017861	POSTN	ENSG00000133110	POSTN
ENSCSAG00000017860		ENSG00000105617	LENG1
ENSCSAG00000017859			
ENSCSAG00000017858	TRAPPC14	ENSG00000146826	TRAPPC14
ENSCSAG00000017857		ENSG00000133107	TRPC4
ENSCSAG00000017856	UFM1	ENSG00000120686	UFM1
ENSCSAG00000017855	FREM2	ENSG00000150893	FREM2
ENSCSAG00000017854			
ENSCSAG00000017853	LAMTOR4	ENSG00000188186	LAMTOR4
ENSCSAG00000017852	CNPY4	ENSG00000166997	CNPY4
ENSCSAG00000017851	STOML3	ENSG00000133115	STOML3
ENSCSAG00000017850	TAF6	ENSG00000106290	TAF6
ENSCSAG00000017849	AP4M1	ENSG00000221838	AP4M1
ENSCSAG00000017848	PROSER1	ENSG00000120685	PROSER1
ENSCSAG00000017847			
ENSCSAG00000017846	MCM7	ENSG00000166508	MCM7
ENSCSAG00000017845	NHLRC3	ENSG00000188811	NHLRC3
ENSCSAG00000017844	COG6	ENSG00000133103	COG6
ENSCSAG00000017843			
ENSCSAG00000017842	FOXO1	ENSG00000150907	FOXO1
ENSCSAG00000017841	MRPS31	ENSG00000102738	MRPS31
ENSCSAG00000017840	COPS6	ENSG00000168090	COPS6
ENSCSAG00000017839			
ENSCSAG00000017838	SLC25A15	ENSG00000102743	SLC25A15
ENSCSAG00000017837	ELF1	ENSG00000120690	ELF1
ENSCSAG00000017836	WBP4	ENSG00000120688	WBP4
ENSCSAG00000017835	MTRF1	ENSG00000120662	MTRF1
ENSCSAG00000017834			
ENSCSAG00000017833	NAA16	ENSG00000172766	NAA16
ENSCSAG00000017832	ZNF3	ENSG00000166526	ZNF3
ENSCSAG00000017831	RGCC	ENSG00000102760	RGCC
ENSCSAG00000017830	ZSCAN21	ENSG00000166529	ZSCAN21
ENSCSAG00000017829	ZKSCAN1	ENSG00000106261	ZKSCAN1
ENSCSAG00000017828	AZGP1	ENSG00000160862	AZGP1
ENSCSAG00000017827	TRIM4	ENSG00000146833	TRIM4
ENSCSAG00000017826	CYP3A43	ENSG00000021461	CYP3A43
ENSCSAG00000017825		ENSG00000282301	CYP3A7-CYP3A51P
ENSCSAG00000017825		ENSG00000160870	CYP3A7
ENSCSAG00000017824	CYP3A4	ENSG00000160868	CYP3A4
ENSCSAG00000017823	VWA8	ENSG00000102763	VWA8
ENSCSAG00000017822			
ENSCSAG00000017821	CYP3A7		
ENSCSAG00000017820			
ENSCSAG00000017819	CDH2	ENSG00000170558	CDH2
ENSCSAG00000017818	CHST9	ENSG00000154080	CHST9
ENSCSAG00000017817	AQP4	ENSG00000171885	AQP4
ENSCSAG00000017816	KCTD1	ENSG00000134504	KCTD1
ENSCSAG00000017815			
ENSCSAG00000017814	TAF4B	ENSG00000141384	TAF4B
ENSCSAG00000017813	DGKH	ENSG00000102780	DGKH
ENSCSAG00000017812	PSMA8	ENSG00000154611	PSMA8
ENSCSAG00000017811	AKAP11	ENSG00000023516	AKAP11
ENSCSAG00000017810			
ENSCSAG00000017809	CYP3A5	ENSG00000106258	CYP3A5
ENSCSAG00000017808	SS18	ENSG00000141380	SS18
ENSCSAG00000017807	ZSCAN25	ENSG00000197037	ZSCAN25
ENSCSAG00000017806	TMEM225B	ENSG00000244219	TMEM225B
ENSCSAG00000017805	ZNF521	ENSG00000198795	ZNF521
ENSCSAG00000017804	ZNF655	ENSG00000197343	ZNF655
ENSCSAG00000017803	TNFSF11	ENSG00000120659	TNFSF11
ENSCSAG00000017802	ZKSCAN5	ENSG00000196652	ZKSCAN5
ENSCSAG00000017801	HRH4	ENSG00000134489	HRH4
ENSCSAG00000017800	FAM216B	ENSG00000179813	FAM216B
ENSCSAG00000017799	ZNF394	ENSG00000160908	ZNF394
ENSCSAG00000017798	IMPACT	ENSG00000154059	IMPACT
ENSCSAG00000017797	EPSTI1	ENSG00000133106	EPSTI1
ENSCSAG00000017796	ZNF789	ENSG00000198556	ZNF789
ENSCSAG00000017795	CPSF4	ENSG00000160917	CPSF4
ENSCSAG00000017794		ENSG00000248919	ATP5MF-PTCD1
ENSCSAG00000017794		ENSG00000106246	PTCD1
ENSCSAG00000017793	BUD31	ENSG00000106245	BUD31
ENSCSAG00000017792			
ENSCSAG00000017791	DNAJC15	ENSG00000120675	DNAJC15
ENSCSAG00000017790	OSBPL1A	ENSG00000141447	OSBPL1A
ENSCSAG00000017789	ENOX1	ENSG00000120658	ENOX1
ENSCSAG00000017788	ARPC1B	ENSG00000130429	ARPC1B
ENSCSAG00000017787	CCDC122	ENSG00000151773	CCDC122
ENSCSAG00000017786	CABYR	ENSG00000154040	CABYR
ENSCSAG00000017785	LACC1	ENSG00000179630	LACC1
ENSCSAG00000017784	TTC39C	ENSG00000168234	TTC39C
ENSCSAG00000017783		ENSG00000139656	SMIM2
ENSCSAG00000017782	SERP2	ENSG00000151778	SERP2
ENSCSAG00000017781	TSC22D1	ENSG00000102804	TSC22D1
ENSCSAG00000017780	KPNA7	ENSG00000185467	KPNA7
ENSCSAG00000017779	NUFIP1	ENSG00000083635	NUFIP1
ENSCSAG00000017778			
ENSCSAG00000017777	GTF2F2	ENSG00000188342	GTF2F2
ENSCSAG00000017776			
ENSCSAG00000017775			
ENSCSAG00000017774		ENSG00000164816	DEFA5
ENSCSAG00000017773			
ENSCSAG00000017772			
ENSCSAG00000017771	SMURF1	ENSG00000198742	SMURF1
ENSCSAG00000017770	SLC25A30	ENSG00000174032	SLC25A30
ENSCSAG00000017769	COG3	ENSG00000136152	COG3
ENSCSAG00000017768	ERICH6B	ENSG00000165837	ERICH6B
ENSCSAG00000017767	TRRAP	ENSG00000196367	TRRAP
ENSCSAG00000017766	CBY2	ENSG00000174015	CBY2
ENSCSAG00000017765	SIAH3	ENSG00000215475	SIAH3
ENSCSAG00000017764	ZC3H13	ENSG00000123200	ZC3H13
ENSCSAG00000017763	LAMA3	ENSG00000053747	LAMA3
ENSCSAG00000017762	CPB2	ENSG00000080618	CPB2
ENSCSAG00000017761	LCP1	ENSG00000136167	LCP1
ENSCSAG00000017760			
ENSCSAG00000017759	TMEM130	ENSG00000166448	TMEM130
ENSCSAG00000017758	NPTX2	ENSG00000106236	NPTX2
ENSCSAG00000017757	LRRC63	ENSG00000173988	LRRC63
ENSCSAG00000017756	BAIAP2L1	ENSG00000006453	BAIAP2L1
ENSCSAG00000017755	RUBCNL	ENSG00000102445	RUBCNL
ENSCSAG00000017754	BRI3	ENSG00000164713	BRI3
ENSCSAG00000017753	FAM47C	ENSG00000198173	FAM47C
ENSCSAG00000017752	LRCH1	ENSG00000136141	LRCH1
ENSCSAG00000017751	TECPR1	ENSG00000205356	TECPR1
ENSCSAG00000017750	ESD	ENSG00000139684	ESD
ENSCSAG00000017749		ENSG00000105136	ZNF419
ENSCSAG00000017749		ENSG00000268163	
ENSCSAG00000017749		ENSG00000268107	
ENSCSAG00000017748	HTR2A	ENSG00000102468	HTR2A
ENSCSAG00000017747	SUCLA2	ENSG00000136143	SUCLA2
ENSCSAG00000017746	LMTK2	ENSG00000164715	LMTK2
ENSCSAG00000017745	NUDT15	ENSG00000136159	NUDT15
ENSCSAG00000017744		ENSG00000197128	ZNF772
ENSCSAG00000017743	MED4	ENSG00000136146	MED4
ENSCSAG00000017742		ENSG00000205944	DAZ2
ENSCSAG00000017742		ENSG00000205916	DAZ4
ENSCSAG00000017742		ENSG00000187191	DAZ3
ENSCSAG00000017742		ENSG00000188120	DAZ1
ENSCSAG00000017741	PMS2	ENSG00000122512	PMS2
ENSCSAG00000017740	ITM2B	ENSG00000136156	ITM2B
ENSCSAG00000017739	AIMP2	ENSG00000106305	AIMP2
ENSCSAG00000017738	RB1	ENSG00000139687	RB1
ENSCSAG00000017737	S100A7L2	ENSG00000197364	S100A7L2
ENSCSAG00000017736	RCBTB2	ENSG00000136161	RCBTB2
ENSCSAG00000017735	EIF2AK1	ENSG00000086232	EIF2AK1
ENSCSAG00000017734	FNDC3A	ENSG00000102531	FNDC3A
ENSCSAG00000017733	FAM168B	ENSG00000152102	FAM168B
ENSCSAG00000017732			
ENSCSAG00000017731	DNASE1L1	ENSG00000013563	DNASE1L1
ENSCSAG00000017730	TAZ	ENSG00000102125	TAZ
ENSCSAG00000017729			
ENSCSAG00000017728			
ENSCSAG00000017727		ENSG00000122674	CCZ1
ENSCSAG00000017727		ENSG00000146574	CCZ1B
ENSCSAG00000017726		ENSG00000204941	PSG5
ENSCSAG00000017726		ENSG00000221878	PSG7
ENSCSAG00000017726		ENSG00000242221	PSG2
ENSCSAG00000017726		ENSG00000183668	PSG9
ENSCSAG00000017726		ENSG00000170848	PSG6
ENSCSAG00000017726		ENSG00000221826	PSG3
ENSCSAG00000017726		ENSG00000243137	PSG4
ENSCSAG00000017726		ENSG00000124467	PSG8
ENSCSAG00000017726		ENSG00000243130	PSG11
ENSCSAG00000017726		ENSG00000231924	PSG1
ENSCSAG00000017725	ATP6AP1	ENSG00000071553	ATP6AP1
ENSCSAG00000017724	MLNR	ENSG00000102539	MLNR
ENSCSAG00000017723	GDI1	ENSG00000203879	GDI1
ENSCSAG00000017722			
ENSCSAG00000017721	ANKRD61	ENSG00000157999	ANKRD61
ENSCSAG00000017720	CDADC1	ENSG00000102543	CDADC1
ENSCSAG00000017719	USP42	ENSG00000106346	USP42
ENSCSAG00000017718	FAM50A	ENSG00000071859	FAM50A
ENSCSAG00000017717	CAB39L	ENSG00000102547	CAB39L
ENSCSAG00000017716			
ENSCSAG00000017715			
ENSCSAG00000017714	CYTH3	ENSG00000008256	CYTH3
ENSCSAG00000017713	SETDB2	ENSG00000136169	SETDB2
ENSCSAG00000017712	RAC1	ENSG00000136238	RAC1
ENSCSAG00000017711		ENSG00000152093	CFC1B
ENSCSAG00000017711		ENSG00000136698	CFC1
ENSCSAG00000017710	PHF11	ENSG00000136147	PHF11
ENSCSAG00000017709	RCBTB1	ENSG00000136144	RCBTB1
ENSCSAG00000017708	EBPL	ENSG00000123179	EBPL
ENSCSAG00000017707	KPNA3	ENSG00000102753	KPNA3
ENSCSAG00000017706	DAGLB	ENSG00000164535	DAGLB
ENSCSAG00000017705			
ENSCSAG00000017704	SPRYD7	ENSG00000123178	SPRYD7
ENSCSAG00000017703			
ENSCSAG00000017702	DLEU7	ENSG00000186047	DLEU7
ENSCSAG00000017701	RNASEH2B	ENSG00000136104	RNASEH2B
ENSCSAG00000017700	KDELR2	ENSG00000136240	KDELR2
ENSCSAG00000017699	ANKRD29	ENSG00000154065	ANKRD29
ENSCSAG00000017698	FAM124A	ENSG00000150510	FAM124A
ENSCSAG00000017697	GRID2IP	ENSG00000215045	GRID2IP
ENSCSAG00000017696	SERPINE3	ENSG00000253309	SERPINE3
ENSCSAG00000017695	ZDHHC4	ENSG00000136247	ZDHHC4
ENSCSAG00000017694	NPC1	ENSG00000141458	NPC1
ENSCSAG00000017693	INTS6	ENSG00000102786	INTS6
ENSCSAG00000017692	C7orf26	ENSG00000146576	C7orf26
ENSCSAG00000017691	ZNF853	ENSG00000236609	ZNF853
ENSCSAG00000017690	ZNF316	ENSG00000205903	ZNF316
ENSCSAG00000017689	WDFY2	ENSG00000139668	WDFY2
ENSCSAG00000017688			
ENSCSAG00000017687	DHRS12	ENSG00000102796	DHRS12
ENSCSAG00000017686	TMEM272	ENSG00000281106	TMEM272
ENSCSAG00000017685			
ENSCSAG00000017684	ATP7B	ENSG00000123191	ATP7B
ENSCSAG00000017683	RMC1	ENSG00000141452	RMC1
ENSCSAG00000017682	ZNF12	ENSG00000164631	ZNF12
ENSCSAG00000017681	ALG11	ENSG00000253710	ALG11
ENSCSAG00000017680	RIOK3	ENSG00000101782	RIOK3
ENSCSAG00000017679	TMEM241	ENSG00000134490	TMEM241
ENSCSAG00000017678	NEK5	ENSG00000197168	NEK5
ENSCSAG00000017677		ENSG00000260097	SPDYE6
ENSCSAG00000017677		ENSG00000173678	SPDYE2B
ENSCSAG00000017677		ENSG00000230358	SPDYE21
ENSCSAG00000017677		ENSG00000205238	SPDYE2
ENSCSAG00000017677		ENSG00000286014	SPDYE15
ENSCSAG00000017677		ENSG00000273520	SPDYE8
ENSCSAG00000017677		ENSG00000214300	SPDYE3
ENSCSAG00000017677		ENSG00000186645	SPDYE17
ENSCSAG00000017677		ENSG00000170092	SPDYE5
ENSCSAG00000017677		ENSG00000286038	SPDYE13
ENSCSAG00000017677		ENSG00000262461	SPDYE9
ENSCSAG00000017677		ENSG00000185040	SPDYE16
ENSCSAG00000017677		ENSG00000136206	SPDYE1
ENSCSAG00000017677		ENSG00000286228	SPDYE11
ENSCSAG00000017677		ENSG00000286137	SPDYE14
ENSCSAG00000017676	RNF216	ENSG00000011275	RNF216
ENSCSAG00000017675	CABLES1	ENSG00000134508	CABLES1
ENSCSAG00000017674	NEK3	ENSG00000136098	NEK3
ENSCSAG00000017673	FSCN1	ENSG00000075618	FSCN1
ENSCSAG00000017672		ENSG00000075624	ACTB
ENSCSAG00000017671		ENSG00000075624	ACTB
ENSCSAG00000017670	CKAP2	ENSG00000136108	CKAP2
ENSCSAG00000017669	RBBP8	ENSG00000101773	RBBP8
ENSCSAG00000017668	FBXL18	ENSG00000155034	FBXL18
ENSCSAG00000017667	TNRC18	ENSG00000182095	TNRC18
ENSCSAG00000017666			
ENSCSAG00000017665	VPS36	ENSG00000136100	VPS36
ENSCSAG00000017664	CTAGE1	ENSG00000212710	CTAGE1
ENSCSAG00000017663	GATA6	ENSG00000141448	GATA6
ENSCSAG00000017662	THSD1	ENSG00000136114	THSD1
ENSCSAG00000017661			
ENSCSAG00000017660			
ENSCSAG00000017659	MIB1	ENSG00000101752	MIB1
ENSCSAG00000017658	ABHD3	ENSG00000158201	ABHD3
ENSCSAG00000017657	SLC29A4	ENSG00000164638	SLC29A4
ENSCSAG00000017656	SUGT1	ENSG00000165416	SUGT1
ENSCSAG00000017655	WIPI2	ENSG00000157954	WIPI2
ENSCSAG00000017654	SNRPD1	ENSG00000167088	SNRPD1
ENSCSAG00000017653	RBAK	ENSG00000146587	RBAK
ENSCSAG00000017652	CNMD	ENSG00000136110	CNMD
ENSCSAG00000017651	ESCO1	ENSG00000141446	ESCO1
ENSCSAG00000017650		ENSG00000260097	SPDYE6
ENSCSAG00000017650		ENSG00000173678	SPDYE2B
ENSCSAG00000017650		ENSG00000230358	SPDYE21
ENSCSAG00000017650		ENSG00000205238	SPDYE2
ENSCSAG00000017650		ENSG00000286014	SPDYE15
ENSCSAG00000017650		ENSG00000273520	SPDYE8
ENSCSAG00000017650		ENSG00000214300	SPDYE3
ENSCSAG00000017650		ENSG00000186645	SPDYE17
ENSCSAG00000017650		ENSG00000170092	SPDYE5
ENSCSAG00000017650		ENSG00000286038	SPDYE13
ENSCSAG00000017650		ENSG00000262461	SPDYE9
ENSCSAG00000017650		ENSG00000185040	SPDYE16
ENSCSAG00000017650		ENSG00000136206	SPDYE1
ENSCSAG00000017650		ENSG00000286228	SPDYE11
ENSCSAG00000017650		ENSG00000286137	SPDYE14
ENSCSAG00000017649	PCDH8	ENSG00000136099	PCDH8
ENSCSAG00000017648	MMD2	ENSG00000136297	MMD2
ENSCSAG00000017647	OLFM4	ENSG00000102837	OLFM4
ENSCSAG00000017646		ENSG00000227151	PRR20D
ENSCSAG00000017646		ENSG00000229665	PRR20C
ENSCSAG00000017646		ENSG00000204919	PRR20A
ENSCSAG00000017646		ENSG00000234278	PRR20E
ENSCSAG00000017646		ENSG00000204918	PRR20B
ENSCSAG00000017645	PCDH17	ENSG00000118946	PCDH17
ENSCSAG00000017644	RADIL	ENSG00000157927	RADIL
ENSCSAG00000017643	DIAPH3	ENSG00000139734	DIAPH3
ENSCSAG00000017642	GREB1L	ENSG00000141449	GREB1L
ENSCSAG00000017641	AP5Z1	ENSG00000242802	AP5Z1
ENSCSAG00000017640	TDRD3	ENSG00000083544	TDRD3
ENSCSAG00000017639	FOXK1	ENSG00000164916	FOXK1
ENSCSAG00000017638			
ENSCSAG00000017637	ROCK1	ENSG00000067900	ROCK1
ENSCSAG00000017636		ENSG00000197991	
ENSCSAG00000017636		ENSG00000280165	PCDH20
ENSCSAG00000017635	SDK1	ENSG00000146555	SDK1
ENSCSAG00000017634	PCDH9	ENSG00000184226	PCDH9
ENSCSAG00000017633	USP14	ENSG00000101557	USP14
ENSCSAG00000017632	KLHL1	ENSG00000150361	KLHL1
ENSCSAG00000017631	THOC1	ENSG00000079134	THOC1
ENSCSAG00000017630	DACH1	ENSG00000276644	DACH1
ENSCSAG00000017629			
ENSCSAG00000017628	COLEC12	ENSG00000158270	COLEC12
ENSCSAG00000017627	MZT1	ENSG00000204899	MZT1
ENSCSAG00000017626	CARD11	ENSG00000198286	CARD11
ENSCSAG00000017625	CLUL1	ENSG00000079101	CLUL1
ENSCSAG00000017624	GNA12	ENSG00000146535	GNA12
ENSCSAG00000017623	BORA	ENSG00000136122	BORA
ENSCSAG00000017622	AMZ1	ENSG00000174945	AMZ1
ENSCSAG00000017621	TYMS	ENSG00000176890	TYMS
ENSCSAG00000017620	ENOSF1	ENSG00000132199	ENOSF1
ENSCSAG00000017619	BRAT1	ENSG00000106009	BRAT1
ENSCSAG00000017618	YES1	ENSG00000176105	YES1
ENSCSAG00000017617	DIS3	ENSG00000083520	DIS3
ENSCSAG00000017616			
ENSCSAG00000017615		ENSG00000141433	ADCYAP1
ENSCSAG00000017614	PIBF1	ENSG00000083535	PIBF1
ENSCSAG00000017613	METTL4	ENSG00000101574	METTL4
ENSCSAG00000017612	KLF12	ENSG00000118922	KLF12
ENSCSAG00000017611	IQCE	ENSG00000106012	IQCE
ENSCSAG00000017610	NDC80	ENSG00000080986	NDC80
ENSCSAG00000017609	TTYH3	ENSG00000136295	TTYH3
ENSCSAG00000017608	SMCHD1	ENSG00000101596	SMCHD1
ENSCSAG00000017607	TBC1D4	ENSG00000136111	TBC1D4
ENSCSAG00000017606	LFNG	ENSG00000106003	LFNG
ENSCSAG00000017605	EMILIN2	ENSG00000132205	EMILIN2
ENSCSAG00000017604	LPIN2	ENSG00000101577	LPIN2
ENSCSAG00000017603	EIF3B	ENSG00000106263	EIF3B
ENSCSAG00000017602	MYOM1	ENSG00000101605	MYOM1
ENSCSAG00000017601			
ENSCSAG00000017600	COMMD6	ENSG00000188243	COMMD6
ENSCSAG00000017599	MYL12B	ENSG00000118680	MYL12B
ENSCSAG00000017598	UCHL3	ENSG00000118939	UCHL3
ENSCSAG00000017597	TGIF1	ENSG00000177426	TGIF1
ENSCSAG00000017596			
ENSCSAG00000017595	LMO7	ENSG00000136153	LMO7
ENSCSAG00000017594			
ENSCSAG00000017593	ACOD1	ENSG00000102794	ACOD1
ENSCSAG00000017592		ENSG00000283208	
ENSCSAG00000017592		ENSG00000102805	CLN5
ENSCSAG00000017591			
ENSCSAG00000017590	SNX8	ENSG00000106266	SNX8
ENSCSAG00000017589	FBXL3	ENSG00000005812	FBXL3
ENSCSAG00000017588	ZBTB14	ENSG00000198081	ZBTB14
